Id,Title,Price(Triệu/tháng),Square(m²),District,City,Date
1488355,"Phòng trọ tại Trần Đình Xu, Quận 1, HCM cho thuê giá rẽ",2.2,22.0,Quận 1,Hồ Chí Minh,05/10/2019 
1489185,Cần cho thuê phòng trọ Quận 5 ( ưu tiên các bạn nữ nhân viên VP hoặc sinh viên ),2.5,14.4,Quận 5,Hồ Chí Minh,08/10/2019 
1489983,"Cho thuê phòng để ở tại 65/3/7 Trần Văn Dư, P.13, Q.Tân Bình, DT: 22m2, giá 3 tr/ tháng",3.0,22.0,Tân Bình,Hồ Chí Minh,23/10/2020 
1490198,Cho thuê nhà Quận Bình Thạnh giá cả hợp lí,3.0,26.0,Bình Thạnh,Hồ Chí Minh,10/10/2019 
1491943,Ký túc xá máy lạnh giá chỉ 450k/tháng đủ nội thất ngay trung tâm Q8 qua Q1 chỉ 5phut1,0.45,190.0,Quận 8,Hồ Chí Minh,07/06/2020 
1491972,"Cho thuê Căn hộ full nội thất, 25m2, Phường Tân Quy, Quận 7. Giá 5tr/tháng, LH 0906863066.",5.0,25.0,Quận 7,Hồ Chí Minh,15/10/2019 
1492372,Cho sinh viên thuê phòng giá rẻ đối diện RMIT,5.0,17.0,Quận 7,Hồ Chí Minh,16/10/2019 
1492798,Phòng trọ đường Hoàng Hoa Thám Quận Bình Thạnh,4.0,36.0,Bình Thạnh,Hồ Chí Minh,17/10/2019 
1493115,Cho thuê phòng trọ nữ ở ghép nữ gò vấp 1300k - 1500k,1.3,40.0,Gò Vấp,Hồ Chí Minh,17/10/2019 
1493124,Cho thuê phòng trọ Hóc Môn diện tích 16 m2 giá 1200000,1.2,16.0,Hóc Môn,Hồ Chí Minh,18/10/2019 
1493320,Cho thuê căn hộ mini đầy đủ nội thất hiện đại,8.0,45.0,Phú Nhuận,Hồ Chí Minh,18/10/2019 
1494973,Cho thuê nhà làm văn phòng Đường 2- Thảo Điền,24.0,82.0,Quận 2,Hồ Chí Minh,23/10/2019 
1494976,"Cho thuê phòng trọ 25m2 195 đường Tân Sơn, Phường 15, quận Tân Bình, Hồ Chí Minh",0.002,25.0,Tân Bình,Hồ Chí Minh,23/10/2019 
1495081,Nhà 2 Phòng Ngủ- Đầy Đủ Nội Thất Đường 14- An Phú,23.0,80.0,Quận 2,Hồ Chí Minh,23/10/2019 
1495091,"Cho thuê phòng trọ 3x3,5m,có gác lững,gần chợ,trường học.",1.02,10.5,Tân Phú,Hồ Chí Minh,23/10/2019 
1495128,Nhà Cần Cho Thuê Đường 20- Bình An- Mọi Ngành Nghề,25.0,80.0,Quận 2,Hồ Chí Minh,23/10/2019 
1495224,Nhà Mặt Tiền Cao Đức Lân Làm Văn Phòng Kết Hợp Ở- GIá 32 Triệu,32.0,80.0,Quận 2,Hồ Chí Minh,23/10/2019 
1495249,Cho Thuê Nhà Làm Văn Phòng- Kinh Doanh Đường 8- Bình An,28.0,80.0,Quận 2,Hồ Chí Minh,23/10/2019 
1495261,Nhà Giá Rẻ Có Sẵn Máy Lạnh Khu An Phú An Khánh,25.0,80.0,Quận 2,Hồ Chí Minh,23/10/2019 
1495338,"Phòng trọ đường số 44 diện tích 40m2, giá 4tr",4.0,30.0,Gò Vấp,Hồ Chí Minh,23/10/2019 
1495888,Nhà Cần Cho Thuê Gấp 5 Phòng- Đường 17- An Phú,27.0,100.0,Quận 2,Hồ Chí Minh,25/10/2019 
1496364,"Cho thuê phòng quận 9 30m2, 2 cửa sổ, có chỗ để xe, 1 wc, có bếp nấu ăn",6.0,30.0,Quận 9,Hồ Chí Minh,26/10/2019 
1496673,"Cho nử thuê phòng giá 1,5tr. Phòng sạch đẹp có hành lang",1.0,25.0,Quận 12,Hồ Chí Minh,27/10/2019 
1496977,Cho thuê phòng trọ giá rẻ ngay trung tâm Quận 8 phòng sạch sẽ,3.3,15.0,Quận 8,Hồ Chí Minh,28/10/2019 
1497337,Cho thuê phòng trọ KTX Homestay giá rẻ dài hạn TPHCM,1.5,30.0,Gò Vấp,Hồ Chí Minh,29/10/2019 
1497371,"Cho Thuê Phòng Trọ, Rộng Thoáng Mát, Toilet Riêng, Giờ Giấc Tự Do gần Aeon Tân Phú LH: 0907 639 419",3.0,30.0,Bình Tân,Hồ Chí Minh,29/10/2019 
1497506,Cho Nữ thuê phòng 25m2 gần Nguyễn Sơn- Văn Cao- Bình Long,2.6,25.0,Tân Phú,Hồ Chí Minh,29/10/2019 
1498107,"Cho thuê phòng trọ 18 m2 giá 2 triệu/ tháng tại 417/69/54 quang trung, phường 10, quận gò vấp",2.0,18.0,Gò Vấp,Hồ Chí Minh,31/10/2019 
1498110,Cho Thuê Nhà Đẹp- 2 Phòng Ngủ Đường 8- Bình An,25.0,72.0,Quận 2,Hồ Chí Minh,31/10/2019 
1498441,ToBee - Coliving Có Dịch vụ cho thuê Box Cao Cấp,2.5,30.0,Bình Thạnh,Hồ Chí Minh,31/10/2019 
1499928,"Phòng an ninh, gần trung tâm q1, không ngập nước, giờ giấc tự do, hẻm rộng xe hơi",2.3,11.0,Quận 4,Hồ Chí Minh,04/11/2019 
1500726,"Phòng đầy đủ tiện nghi, 20m2 giá 4.500.000, ngã tư phú nhuận",4.5,20.0,Phú Nhuận,Hồ Chí Minh,06/11/2019 
1500744,"Cho thuê phòng trọ sinh viên, địa chỉ 436/75/1A Trần Văn Đang phường 11, quận 3, Tp.HCM, giá 1.5 Triệu đồng.",1.5,10.0,Quận 3,Hồ Chí Minh,06/11/2019 
1501432,"Cho thuê phòng trọ đẹp, an ninh đường Lê Đức Thọ, Gò Vấp",4.0,44.0,Gò Vấp,Hồ Chí Minh,07/11/2019 
1504663,"Cho thuê phòng quận 3, Cách Mạng Tháng Tám, phường 11, quận 3",4.0,20.0,Quận 3,Hồ Chí Minh,15/11/2019 
1505951,"Cho thuê phòng trọ mới xây 100% tại Nơ Trang Long, P. 13, Q. Bình Thạnh, Tp.HCM",4.5,24.0,Bình Thạnh,Hồ Chí Minh,19/11/2019 
1506245,Cho thuê phòng trọ quận Tân Bình sát trường Đại học Văn Hiến 20m2,2.5,20.0,Tân Bình,Hồ Chí Minh,20/12/2019 
1506252,Cho thuê phòng trọ quận Tân Bình ở đường Đồng Đen 20m2,2.5,20.0,Tân Bình,Hồ Chí Minh,20/01/2020 
1506428,Cho Thuê Phòng Trọ KTX Giá Rẻ Quận 7 Đường Huỳnh Tấn Phát,1.8,30.0,Quận 7,Hồ Chí Minh,20/11/2019 
1507160,Phòng cho thuê Quận 6 TPHCM 14m2 gần phòng xoay phú lâm,1.0,14.0,Quận 6,Hồ Chí Minh,22/11/2019 
1507235,"Chỉ 2.5 triệu/tháng, cho thuê phòng full nội thất, full dịch vụ,vào ở",2.5,25.0,Bình Thạnh,Hồ Chí Minh,22/11/2019 
1508198,"Cho thuê phòng trọ chung cư mini giá rẻ - gần quận 11,5,6 , tân bình",2.9,25.0,Tân Phú,Hồ Chí Minh,25/11/2019 
1508459,"Tìm nam ở ghép Quận 9 (600k/ng, Phòng 1200k)",0.6,12.0,Quận 9,Hồ Chí Minh,25/11/2019 
1508614,"Cho thuê phòng tại tại nhà trọ Trung Phú, đường Phạm Hữu Lầu , Phú Mỹ , quận 7, giá tốt",2.3,22.0,Quận 7,Hồ Chí Minh,26/11/2019 
1508694,Phòng cho thuê Quận 6 TPHCM 14m2 gần vòng xoay phú lâm,1.0,14.0,Quận 6,Hồ Chí Minh,26/11/2019 
1509894,"Cho thuê phòng trọ nội thất cơ bản, free mọi chi phí",4.0,10.0,Quận 4,Hồ Chí Minh,28/11/2019 
1510289,"Phòng cho thuê tại 65/3/7 Trần Văn Dư, Phường 13, Quận Tân Bình (Nhà gần E-Town Cộng Hòa)",3.0,22.0,Tân Bình,Hồ Chí Minh,23/10/2020 
1510761,Phòng cho thuê Quận 6 TPHCM 14-25m2 gần vòng xoay phú lâm,1.0,14.0,Quận 6,Hồ Chí Minh,30/11/2019 
1511004,"Cho thuê phòng có máy lạnh, có gác, ful nội thất tại 654/32 Lạc Long Quân, P. 9, Q. Tân Bình (ngay ngã 4 Âu Cơ - Lạc Long Quân)",5.0,16.0,Tân Bình,Hồ Chí Minh,18/07/2022  
1511026,"Cho thuêu phòng trọ phường 7 quận 8: 1,5 trđ/tháng",1.5,10.0,Quận 8,Hồ Chí Minh,01/12/2019 
1511092,"Cho thuê phòng trọ đẹp giá siêu rẻ, an ninh 100% tại Quận 7.",3.1,25.0,Quận 7,Hồ Chí Minh,02/12/2019 
1511716,"Cho nữ thuê phòng full đồ, chung cư Luxgraden, Quận 7, giá 3.8 triệu.",3.8,20.0,Quận 7,Hồ Chí Minh,03/12/2019 
1511895,"Phòng trọ giá rẻ quận 3 ,18m2 tiện tích nội thất đầy đủ",3.0,18.0,Quận 3,Hồ Chí Minh,03/12/2019 
1516091,"Còn 4 phòng kiểu căn hộ mini mới, sạch sẽ ở đường Trịnh Đình Trọng, gần Tân Bình",2.99,25.0,Tân Phú,Hồ Chí Minh,13/12/2019 
1517272,"Cho thuê phòng ở dịch vụ cao cấp 103/5 Trần Đình Xuân, Q1, chỉ 7tr/th",7.0,24.0,Quận 1,Hồ Chí Minh,16/12/2019 
1517695,Cho thuê phòng trọ 2.000.000. Đối diện gigamall thủ đức,2.0,12.0,Thủ Đức,Hồ Chí Minh,17/12/2019 
1518237,Phòng Trọ Phạm Văn Bạch 20m2 Gần Sân Bay Phòng Có Máy Lạnh,2.95,20.0,Tân Bình,Hồ Chí Minh,18/12/2019 
1518924,"Cho thuê phòng trọ mới xây tại 119/40 An Dương Vương, Phường An Lạc, Quận Bình Tân, TP.HCM",2.5,22.0,Bình Tân,Hồ Chí Minh, 19/12/2019 
1518936,Cần sang hoặc cho thuê khách sạn một trệt ba lầu tại khu vực Tây ba lô,350.0,120.0,Quận 1,Hồ Chí Minh,19/12/2019 
1518942,Cần sang GẤP hoặc cho thuê khách sạn một trệt ba lầu tại khu vực Tây ba lô,350.0,120.0,Quận 1,Hồ Chí Minh,19/12/2019 
1519428,"Cho thuê 2 phòng trọ hẻm xe hơi quay đầu, tại 129 đường số 2, Gò Vấp",2.0,15.0,Gò Vấp,Hồ Chí Minh,20/12/2019 
1519461,Phòng mới xây ngay TTM GIGAMALL- Phạm Văn Đồng Thủ Đức,4.0,32.0,Thủ Đức,Hồ Chí Minh,20/12/2019 
1519496,"Cho thuê phòng đẹp, mới seup 100% tại 12C Đường Cây Keo, Tân Phú",3.0,18.0,Tân Phú,Hồ Chí Minh,20/12/2019 
1520097,"Cho thuê phòng , địa chỉ 449/33/14 đường Lê Quang Định F.5 Bình Thạnh , giá 3000000",3.0,15.0,Bình Thạnh,Hồ Chí Minh,22/12/2019 
1520145,"Phòng trọ Quận Tân Bình, gần sân bay Tân Sơn Nhất",2.6,18.0,Tân Bình,Hồ Chí Minh,22/12/2019 
1520542,"Cho thuê phòng cao cấp full nội thất Đường Vũ Tùng, chợ Bà Chiểu, Bình Thạnh",4.0,20.0,Bình Thạnh,Hồ Chí Minh,23/12/2019 
1520751,"Phòng mới đẹp, tiện nghi, thoáng mát ở Nguyễn Xí, Bình Thạnh, giá 5.9tr",5.9,30.0,Bình Thạnh,Hồ Chí Minh,24/12/2019 
1523408,"Cho thuê Phòng Trọ 62 Trần Văn Quang, P.10, Tân Bình, TPHCM",2.0,12.0,Tân Bình,Hồ Chí Minh,02/01/2020 
1523587,"Cho thuê phòng trọ 14 Mê Linh, Bình Thạnh",2.3,17.0,Bình Thạnh,Hồ Chí Minh,02/01/2020 
1523725,Cho thuê phòng cao cấp Q Bình Thạnh đầy đủ tiện nghi,8.0,25.0,Bình Thạnh,Hồ Chí Minh,02/01/2020 
1523793,"Cho thuê phòng nhà thoáng mát, sạch sẽ, gần trường, chợ, nhà đúc, có wifi, chỗ để xe. giá 1,3 triệu.",1.3,12.0,Tân Bình,Hồ Chí Minh,03/01/2020 
1524088,"Cho thuê phòng mới xây 155/169B Lý Nam Đế, phường 7, quận 11. TPHCM",2.5,22.0,Quận 11,Hồ Chí Minh,03/01/2020 
1524105,"Cho thuê phòng trọ 16m2 (3 Tháng 2 & Nguyễn Tri Phương, Q10)",2.5,16.0,Quận 10,Hồ Chí Minh,03/01/2020 
1524367,"Cho thuê phòng trọ, giờ giấc tự do 24/24",0.9,15.0,Tân Bình,Hồ Chí Minh,05/01/2020 
1524391,Cho thuê phòng trọ sinh viên giá rẻ quận 11,2.5,15.0,Quận 11,Hồ Chí Minh,05/01/2020 
1524400,"Phòng trọ gần sân bay Tân Sơn Nhất, Quận Tân Bình",2.6,18.0,Tân Bình,Hồ Chí Minh,05/01/2020 
1525178,Phòng trọ cho thuê quận 7 tphcm gần khu chiếc xuất tân thuận,2.5,8.0,Quận 7,Hồ Chí Minh,08/01/2020 
1525433,"Phòng trọ cho thuê đẹp giá họp lý ,quận 7, tphcm",2.5,8.0,Quận 7,Hồ Chí Minh,09/01/2020 
1526340,"Cho thuê phòng trọ sạch, thoáng 13m2 quận 10",3.0,13.0,Quận 10,Hồ Chí Minh,13/01/2020 
1526431,Cho nam ở ghép phòng sạch sẽ thoáng mát tiện nghi,0.6,40.0,Quận 2,Hồ Chí Minh,14/01/2020 
1527386,"Cho thuê nhà trọ phường phú thọ hòa, quận tân phú",1.7,13.0,Tân Phú,Hồ Chí Minh,02/02/2020 
1527539,Cho Nữ Sinh viên / NVVP / NV Siêu thị thuê phòng trọ,1.6,12.0,Bình Tân,Hồ Chí Minh,15/05/2020 
1527899,"Cho thuê phòng trọ, căn hộ mini Ngay Lotte Quận 7, ĐH Tôn Đức Thắng, giá 4 - 4.5 tr, LH 0906863066",4.0,20.0,Quận 7,Hồ Chí Minh,05/02/2020 
1528499,"Cho thuê phòng trọ quận 7/30m2-An ninh, yên tĩnh- View cực đã",3.5,30.0,Quận 7,Hồ Chí Minh,06/02/2020 
1528674,"Cho thuê phòng trọ cao cấp Q11 trung tâm TP. HCM, giá tốt",3.2,25.0,Quận 11,Hồ Chí Minh,07/02/2020 
1528679,Cho thuê phòng đúc đẹp quận 3 gần trung tâm,2.8,20.0,Quận 3,Hồ Chí Minh,07/02/2020 
1529259,Cho Nữ Sinh viên / NVVP / NV Siêu thị thuê phòng trọ _ 3 - 4 người.,1.6,12.0,Bình Tân,Hồ Chí Minh,09/02/2020 
1529276,"Nhà trọ mới xây đường Nguyễn Tư Giản, không chung chủ",3.0,25.0,Gò Vấp,Hồ Chí Minh,09/02/2020 
1529561,Phòng dịch vụ trang bị nội thất và máy lạnh hẻm đường Võ Văn Ngân,3.5,15.0,Thủ Đức,Hồ Chí Minh,10/02/2020 
1530342,"Cho thuê Nhà trọ Phương Vy mới xây tại 119/40 An Dương Vương, P. An Lạc, Q. Bình Tân",2.5,22.0,Bình Tân,Hồ Chí Minh,13/02/2020 
1530653,"Cho thuê căn hộ dịch vụ 2 phòng ngủ, full nội thất, 50m2 ngay Etown Cộng Hoà",8.0,50.0,Tân Bình,Hồ Chí Minh,14/02/2020 
1530967,"Cho thuê CHDV 35m2, có gác, full nội thất ngay Etown Tân Bình",8.5,35.0,Tân Bình,Hồ Chí Minh,15/02/2020 
1531262,Phòng trọ tân bình 1tr8 phòng 18m2 có gác,1.8,18.0,Tân Bình,Hồ Chí Minh,15/02/2020 
1531303,Cho thuê phòng Q6 TPHCM 14-21m2 gần vòng xoay Phú lâm,2.2,21.0,Quận 6,Hồ Chí Minh,16/02/2020 
1531574,Cho nữ thuê phòng -cho nữ ở ghép quận 10 tphcm,1.0,15.0,Quận 10,Hồ Chí Minh,17/02/2020 
1531769,Phòng cho thuê giá công sở Đường CÁCH MẠNG THÁNG 8,4.0,45.0,Tân Bình,Hồ Chí Minh,17/02/2020 
1531772,"Phòng quận 1, 30m2, vị trí trung tâm, cạnh công viên Lê Văn Tám",7.0,30.0,Quận 1,Hồ Chí Minh,17/02/2020 
1532693,Phòng Cho thuê giá rẻ đường cách mạng tháng 8,4.0,45.0,Tân Bình,Hồ Chí Minh,19/02/2020 
1533247,Cho thuê căn hộ mini quận bình thạnh 30m2,5.0,30.0,Bình Thạnh,Hồ Chí Minh,21/02/2020 
1533392,"Chính chủ cần cho thuê phòng dt 20m2, giá rẻ tại Tân Phú, Tp HCM.",2.5,20.0,Tân Phú,Hồ Chí Minh,21/02/2020 
1533591,"Cho thuê căn hộ 20m2, full nội thất ngay 72/6 Nhất Chi Mai - Tân Bình",4.5,20.0,Tân Bình,Hồ Chí Minh,21/02/2020 
1533772,"Cho thuê phòng trọ 30m tại xã Bình Hưng, H. Bình Chánh",2.0,30.0,Bình Chánh,Hồ Chí Minh,22/02/2020 
1534006,Cho thuê phòng trọ quận Bình Tân Tp.HCM giá phải chăng,3.0,20.0,Bình Tân,Hồ Chí Minh,22/02/2020 
1534235,"Cho thuê phòng đẹp như căn hộ mini ở 168 Phạm Ngũ Lão, p7, Gò Vấp",5.5,40.0,Gò Vấp,Hồ Chí Minh,24/02/2020 
1534423,Cho thuê phòng trọ 30m2 Bà Điểm Hóc Môn (2.5triệu/tháng),2.5,30.0,Hóc Môn,Hồ Chí Minh,24/02/2020 
1534514,"Cho thuê phòng mới đường Dương Bá Trạc, Q8, tiện giao thông, giá rẻ",2.5,24.0,Quận 8,Hồ Chí Minh,24/02/2020 
1535282,"Bình Thạnh - Cho thuê phòng đẹp Sát Q1 giá 4,5 triệu có ban công, an ninh, dân trí cao.",4.5,35.0,Bình Thạnh,Hồ Chí Minh,26/02/2020 
1535284,"Tân Bình - Cho thuê nguyên lầu, mặt tiền nhìn xuống đường nội bộ, nhà mới xây đẹp, lầu có 2 phòng.",5.0,40.0,Tân Bình,Hồ Chí Minh,26/02/2020 
1535412,"Cho thuê nhà full nội thất ,Tân Kỳ Tân Quý, Q. Bình Tân, giá siêu rẻ",2.2,20.0,Bình Tân,Hồ Chí Minh,26/02/2020 
1535601,"Căn Hộ 30m2 Hoàng Hoa Thám Bình Thạnh, Full nội thất, sạch sẽ thoáng mát",6.3,30.0,Bình Thạnh,Hồ Chí Minh,26/02/2020 
1536743,Cho thuê trọ Bình Chánh ngay chợ Đường Thới Hòa,2.0,24.0,Bình Chánh,Hồ Chí Minh,29/02/2020 
1539514,"Cần cho thuê phòng mới xã Xuân Thới Sơn, Hóc Môn, 26m2 có gác,1.4tr/th",1.4,26.0,Hóc Môn,Hồ Chí Minh,06/03/2020 
1540376,"Cho thuê căn hộ khép kín, đủ đồ, vị trí trung tâm EverRich 3, Quận 7, an ninh 24/7. LH Ms Vân 0988836998",3.5,30.0,Quận 7,Hồ Chí Minh,09/03/2020 
1540861,"Phòng siêu tiện nghi. Ngay CV Hoàng Văn Thụ, Tân Bình. An ninh 24/24 ,giá chỉ từ 3,5tr/ tháng",3.5,18.0,Tân Bình,Hồ Chí Minh,10/03/2020 
1540905,Cho thuê phòng trọ 16m2 giá tốt huyện Nhà Bè,2.5,16.0,Nhà Bè,Hồ Chí Minh,10/03/2020 
1541373,"Cho Thuê Phòng Trọ Quận Bình Tân Giá Rẻ, An Ninh",1.7,15.0,Bình Tân,Hồ Chí Minh,11/03/2020 
1541451,"Cho thuê Kí túc xá trọn gói giá rẻ, p.13. quận 10",0.8,25.0,Quận 10,Hồ Chí Minh,11/03/2020 
1541863,Phòng trọ 16m2 đẹp giá tốt giờ tự do huyện Nhà Bè,2.5,16.0,Nhà Bè,Hồ Chí Minh,12/03/2020 
1543725,KTX cho thuê mặt tiền Điện Biên Phủ Phường 17,0.7,34.0,Bình Thạnh,Hồ Chí Minh,17/03/2020 
1543781,Cho Thuê Phòng Trọ Bình Thạnh Full Nội Thất Giá Rẻ,5.8,25.0,Bình Thạnh,Hồ Chí Minh,01/05/2020 
1544018,"Chính chủ cần cho thuê phòng đẹp, giá rẻ tại Phạm Ngũ Lão, Q.1.",3.5,20.0,Quận 1,Hồ Chí Minh,17/03/2020 
1545153,"Cho thuê phòng CC và 2 MT tầng trệt kinh doanh, mới xây ở Bình Thạnh",5.0,15.0,Bình Thạnh,Hồ Chí Minh,19/03/2020 
1545525,Cho Thuê Nhà Trọ 296 Nguyễn Văn Linh Q7 TP.HCM,3.0,20.0,Quận 7,Hồ Chí Minh,20/03/2020 
1546067,Tôi Cho Thuê Phòng Trọ Giá Rẻ Công Nhân Ngay Các Khu Công Nghiệp,1.2,13.0,Bình Tân,Hồ Chí Minh,21/03/2020 
1547258,"Cho thuê trọ Đặng Thùy Trâm, Bình Thanh, xây mới có điều hòa, từ 4tr.",4.0,30.0,Bình Thạnh,Hồ Chí Minh,24/03/2020 
1548338,"Cho thuê 1 phòng trong nhà nguyên căn MT Nguyễn Sỹ Sách, Tân Bình, rộng 30m2,3tr/tháng",3.0,30.0,Tân Bình,Hồ Chí Minh,26/03/2020 
1550476,Phòng trọ gần đường Chấn Hưng gần công viên Lê Thị Riêng. Giá 2.5 triệu Giảm giá mùa dịch chỉ còn 2 triệu.,2.5,25.0,Tân Bình,Hồ Chí Minh,03/04/2020 
1551751,"Cho thuê căn hộ tách biệt trung tâm Q. Gò Vấp, TP.HCM",5.5,40.0,Gò Vấp,Hồ Chí Minh,08/04/2020 
1552177,"Căn hộ mini Quận 7, full nội thất, 4,5triệu, bao tất cả phí, vào ở ngay, LH 0906863066",4.5,45.0,Quận 7,Hồ Chí Minh,10/04/2020 
1553637,"Cho thuê phòng mới có gác lửng mặt tiền Trần Khánh Dư, Q1, giá rẻ",3.0,20.0,Quận 1,Hồ Chí Minh,16/04/2020 
1553970,Cho thuê phòng trọ diện tích 25m2 đường Hồ Văn Huê,2.4,25.0,Phú Nhuận,Hồ Chí Minh,17/04/2020 
1554455,Cho Thuê Phòng Trọ Giá Rẻ Công Nhân Ngay Các Khu Công Nghiệp,1.2,13.0,Bình Tân,Hồ Chí Minh,19/04/2020 
1554530,Phòng trọ cho NỮ thuê ở quận 4 - giá cả hợp lý đầy đủ tiện nghi,3.0,20.0,Quận 4,Hồ Chí Minh,19/04/2020 
1554786,"Cho thuê phòng trọ đường phan huy ích F 14- Q.gò vấp giá : 2,4 triệu/tháng",2.4,25.0,Gò Vấp,Hồ Chí Minh,25/02/2021 
1555981,"Cho thuê phòng đầy đủ nội thất như khách sạn, giá rẻ, tự do. Trung tâm q1 bờ kè hoàng sa mát mẻ",4.5,30.0,Quận 1,Hồ Chí Minh,24/04/2020 
1556089,"Cho Thuê Phòng Trọ 25m2 tại Phường 16, Quận Gò Vấp",2.3,25.0,Gò Vấp,Hồ Chí Minh,24/04/2020 
1556283,Cho thuê nhà trọ trong hẻm cụt quận Bình Thạnh HCM,4.2,32.0,Bình Thạnh,Hồ Chí Minh, 25/04/2020 
1556594,"Phòng 15m2 – 20m2, cửa sổ, giếng trời đường 17 Linh Tây cho thuê.",2.2,20.0,Thủ Đức,Hồ Chí Minh,23/12/2020 
1556824,"Chính chủ cho thuê nhà 12m2 tại Nguyễn Thái Học, Cầu Ông Lãnh, Q.1",2.5,12.0,Quận 1,Hồ Chí Minh,28/04/2020 
1556861,"Cho thuê phòng cao cấp, hiện đại, full NT, giá rẻ tại Q12-Tân Bình-GV",4.0,30.0,Tân Bình,Hồ Chí Minh,28/04/2020 
1557228,Phòng trọ cho thuê giá rẻ khu vực quận Tân Bình,2.5,16.0,Tân Bình,Hồ Chí Minh,29/04/2020 
1557634,Cho thuê phòng trọ giá rẻ tại 144/10A5 Điện Biên Phủ,2.6,20.0,Bình Thạnh,Hồ Chí Minh,01/05/2020 
1559460,Cho thuê phòng trọ 17m2 giá 2.400.000 tại Phước Kiển Nhà Bè,2.4,17.0,Nhà Bè,Hồ Chí Minh,07/08/2020 
1559837,Cho thuê phòng trọ trong nhà nguyên căn Quận 7,3.5,25.0,Quận 7,Hồ Chí Minh,08/05/2020 
1559938,Phòng trọ sinh viên đẹp giá tốt huyện Nhà Bè,2.4,17.0,Nhà Bè,Hồ Chí Minh,07/06/2020 
1560121,"Cho thuê phòng đẹp full NT đường Hồ Thị Kỷ, P1, Q10, 20m2, giá rẻ",4.0,20.0,Quận 10,Hồ Chí Minh,08/05/2020 
1560761,Cho Phòng Trọ Giá Rẻ ngay các khu công nghiệp,1.2,13.0,Bình Tân,Hồ Chí Minh,10/05/2020 
1561194,"Cho nữ thuê Phòng trọ quận Bình Thạnh, 25m2 mới đẹp, ban công, cửa sổ, hẻm 7m. Giá rẻ nhất khu này",4.0,25.0,Bình Thạnh,Hồ Chí Minh,12/02/2021 
1561197,Cho thuê nhà Đường 8 BTT - Trệt 1 lầu - Nhà mới - Giá 13 triệu/tháng,13.0,76.0,Quận 2,Hồ Chí Minh,11/05/2020 
1561394,Phòng 30m2 có máy lạnh không giới hạn người ở Phạm Văn Chiêu Phường 9,3.5,30.0,Gò Vấp,Hồ Chí Minh,12/05/2020 
1561480,Cho thuê trọ ở khu dân cư ven sông đối diện trường đại học Rmit cách 5 phút để đi đến trường,4.5,1.0,Quận 7,Hồ Chí Minh,12/05/2020 
1561906,"Cần cho thuê phòng, thuê nhà trọ ở Q.Bình Thạnh",2.5,12.0,Bình Thạnh,Hồ Chí Minh,13/05/2020 
1561907,"Chính chủ cần cho thuê phòng, thuê nhà trọ ở Q.Bình Thạnh",2.8,15.0,Bình Thạnh,Hồ Chí Minh,13/05/2020 
1562436,Phòng trọ mới sạch đẹp Đất Thánh P6 TB (giáp Q10),1.8,10.0,Tân Bình,Hồ Chí Minh,13/05/2020 
1562446,"Tìm nam, nữ ở ghép trong khu dân cư Gia Hòa, quận 9",0.001,140.0,Quận 9,Hồ Chí Minh,06/07/2020 
1562753,Phòng cao cấp cho thuê Quận Bình Tân,3.0,18.0,Bình Tân,Hồ Chí Minh,14/05/2020 
1562970,Cần 01 nữ ở ghép chung cư mini ngay ngã tư hàng xanh,2.3,20.0,Bình Thạnh,Hồ Chí Minh,15/05/2020 
1563265,Phòng cho sinh viên nữ thuê tại đuờng bà hạt quận 10,2.0,27.0,Quận 10,Hồ Chí Minh,15/05/2020 
1563371,"Cho thuê phòng, giờ giấc tự do, không chung chủ",2.8,30.0,Bình Tân,Hồ Chí Minh,15/05/2020 
1563372,"Cho sinh viên, người đi làm thuê phòng trọ, Quận Bình Tân, giá 1.6 triệu",1.6,12.0,Bình Tân,Hồ Chí Minh,21/07/2020 
1563471,Phòng trọ cho thuê ở Quận 8 an ninh tốt.,2.3,18.0,Quận 8,Hồ Chí Minh,15/05/2020 
1563885,Cho thuê phòng trọ đường Đồng Đen Quận Tân Bình 20m2,2.2,20.0,Tân Bình,Hồ Chí Minh,27/02/2021 
1563967,Nhà trọ nam rẻ. Chủ tử tế. Phù hợp sinh viên và người đi làm.,0.75,30.0,Quận 10,Hồ Chí Minh,18/05/2020 
